[s],CH1[V]
9.02355E-01,-5.040E-02
9.02395E-01,-5.120E-02
9.02435E-01,-5.120E-02
9.02475E-01,-5.040E-02
9.02515E-01,-5.120E-02
9.02555E-01,-4.960E-02
9.02595E-01,-4.880E-02
9.02635E-01,-4.960E-02
9.02675E-01,-5.040E-02
9.02715E-01,-5.040E-02
9.02755E-01,-4.880E-02
9.02795E-01,-4.960E-02
9.02835E-01,-4.960E-02
9.02875E-01,-4.880E-02
9.02915E-01,-4.960E-02
9.02955E-01,-5.040E-02
9.02995E-01,-5.040E-02
9.03035E-01,-4.960E-02
9.03075E-01,-4.960E-02
9.03115E-01,-5.040E-02
9.03155E-01,-4.960E-02
9.03195E-01,-4.960E-02
9.03235E-01,-4.960E-02
9.03275E-01,-5.040E-02
9.03315E-01,-4.880E-02
9.03355E-01,-4.880E-02
9.03395E-01,-5.040E-02
9.03436E-01,-4.960E-02
9.03476E-01,-5.040E-02
9.03516E-01,-4.960E-02
9.03556E-01,-4.960E-02
9.03596E-01,-4.960E-02
9.03636E-01,-4.960E-02
9.03676E-01,-4.960E-02
9.03716E-01,-4.960E-02
9.03756E-01,-4.960E-02
9.03796E-01,-5.040E-02
9.03836E-01,-4.880E-02
9.03876E-01,-4.960E-02
9.03916E-01,-4.880E-02
9.03956E-01,-4.960E-02
9.03996E-01,-4.880E-02
9.04036E-01,-4.960E-02
9.04076E-01,-4.880E-02
9.04116E-01,-4.880E-02
9.04156E-01,-4.880E-02
9.04196E-01,-4.880E-02
9.04236E-01,-4.960E-02
9.04276E-01,-4.800E-02
9.04316E-01,-4.880E-02
9.04356E-01,-4.880E-02
9.04396E-01,-4.960E-02
9.04436E-01,-4.880E-02
9.04476E-01,-5.040E-02
9.04516E-01,-4.960E-02
9.04556E-01,-4.880E-02
9.04596E-01,-4.880E-02
9.04636E-01,-4.880E-02
9.04676E-01,-4.800E-02
9.04716E-01,-4.880E-02
9.04756E-01,-4.800E-02
9.04796E-01,-4.960E-02
9.04836E-01,-5.040E-02
9.04876E-01,-4.800E-02
9.04916E-01,-4.960E-02
9.04956E-01,-4.960E-02
9.04996E-01,-4.880E-02
9.05036E-01,-5.040E-02
9.05076E-01,-4.880E-02
9.05116E-01,-4.960E-02
9.05156E-01,-4.960E-02
9.05196E-01,-4.880E-02
9.05236E-01,-4.880E-02
9.05276E-01,-4.880E-02
9.05316E-01,-4.800E-02
9.05356E-01,-4.880E-02
9.05396E-01,-4.960E-02
9.05437E-01,-5.040E-02
9.05477E-01,-4.960E-02
9.05517E-01,-4.880E-02
9.05557E-01,-4.800E-02
9.05597E-01,-5.040E-02
9.05637E-01,-4.880E-02
9.05677E-01,-4.960E-02
9.05717E-01,-4.880E-02
9.05757E-01,-4.960E-02
9.05797E-01,-4.880E-02
9.05837E-01,-4.960E-02
9.05877E-01,-4.880E-02
9.05917E-01,-4.960E-02
9.05957E-01,-4.800E-02
9.05997E-01,-4.880E-02
9.06037E-01,-4.960E-02
9.06077E-01,-4.800E-02
9.06117E-01,-4.800E-02
9.06157E-01,-4.880E-02
9.06197E-01,-4.880E-02
9.06237E-01,-4.720E-02
9.06277E-01,-4.800E-02
9.06317E-01,-4.800E-02
9.06357E-01,-4.640E-02
9.06397E-01,-4.800E-02
9.06437E-01,-4.720E-02
9.06477E-01,-4.560E-02
9.06517E-01,-4.560E-02
9.06557E-01,-4.640E-02
9.06597E-01,-4.720E-02
9.06637E-01,-4.560E-02
9.06677E-01,-4.480E-02
9.06717E-01,-4.480E-02
9.06757E-01,-4.400E-02
9.06797E-01,-4.320E-02
9.06837E-01,-4.400E-02
9.06877E-01,-4.240E-02
9.06917E-01,-4.320E-02
9.06957E-01,-4.240E-02
9.06997E-01,-4.240E-02
9.07037E-01,-4.000E-02
9.07077E-01,-3.920E-02
9.07117E-01,-4.000E-02
9.07157E-01,-4.000E-02
9.07197E-01,-3.760E-02
9.07237E-01,-3.840E-02
9.07277E-01,-3.600E-02
9.07317E-01,-3.520E-02
9.07357E-01,-3.520E-02
9.07397E-01,-3.360E-02
9.07438E-01,-3.280E-02
9.07478E-01,-3.200E-02
9.07518E-01,-3.120E-02
9.07558E-01,-2.960E-02
9.07598E-01,-2.880E-02
9.07638E-01,-2.800E-02
9.07678E-01,-2.720E-02
9.07718E-01,-2.720E-02
9.07758E-01,-2.640E-02
9.07798E-01,-2.560E-02
9.07838E-01,-2.400E-02
9.07878E-01,-2.320E-02
9.07918E-01,-2.240E-02
9.07958E-01,-2.000E-02
9.07998E-01,-2.080E-02
9.08038E-01,-2.000E-02
9.08078E-01,-2.080E-02
9.08118E-01,-1.840E-02
9.08158E-01,-1.760E-02
9.08198E-01,-1.680E-02
9.08238E-01,-1.760E-02
9.08278E-01,-1.680E-02
9.08318E-01,-1.680E-02
9.08358E-01,-1.520E-02
9.08398E-01,-1.280E-02
9.08438E-01,-1.360E-02
9.08478E-01,-1.280E-02
9.08518E-01,-1.280E-02
9.08558E-01,-1.040E-02
9.08598E-01,-9.600E-03
9.08638E-01,-1.120E-02
9.08678E-01,-1.040E-02
9.08718E-01,-9.600E-03
9.08758E-01,-8.800E-03
9.08798E-01,-8.000E-03
9.08838E-01,-8.800E-03
9.08878E-01,-7.200E-03
9.08918E-01,-8.000E-03
9.08958E-01,-7.200E-03
9.08998E-01,-6.400E-03
9.09038E-01,-6.400E-03
9.09078E-01,-6.400E-03
9.09118E-01,-4.000E-03
9.09158E-01,-6.400E-03
9.09198E-01,-4.000E-03
9.09238E-01,-4.800E-03
9.09278E-01,-2.400E-03
9.09318E-01,-4.000E-03
9.09358E-01,-2.400E-03
9.09398E-01,-3.200E-03
9.09439E-01,-1.600E-03
9.09479E-01,-3.200E-03
9.09519E-01,-2.400E-03
9.09559E-01,-2.400E-03
9.09599E-01,-1.600E-03
9.09639E-01,-1.600E-03
9.09679E-01,-1.600E-03
9.09719E-01,-8.000E-04
9.09759E-01,-1.310E-18
9.09799E-01,-8.000E-04
9.09839E-01,-1.310E-18
9.09879E-01,-1.600E-03
9.09919E-01,-8.000E-04
9.09959E-01,-8.000E-04
9.09999E-01,-1.310E-18
9.10039E-01,-8.000E-04
9.10079E-01,-1.310E-18
9.10119E-01,-1.310E-18
9.10159E-01,8.000E-04
9.10199E-01,1.600E-03
9.10239E-01,8.000E-04
9.10279E-01,2.400E-03
9.10319E-01,8.000E-04
9.10359E-01,8.000E-04
9.10399E-01,8.000E-04
9.10439E-01,8.000E-04
9.10479E-01,1.600E-03
9.10519E-01,1.600E-03
9.10559E-01,1.600E-03
9.10599E-01,2.400E-03
9.10639E-01,8.000E-04
9.10679E-01,2.400E-03
9.10719E-01,8.000E-04
9.10759E-01,1.600E-03
9.10799E-01,8.000E-04
9.10839E-01,2.400E-03
9.10879E-01,8.000E-04
9.10919E-01,2.400E-03
9.10959E-01,1.600E-03
9.10999E-01,8.000E-04
9.11039E-01,1.600E-03
9.11079E-01,3.200E-03
9.11119E-01,2.400E-03
9.11159E-01,1.600E-03
9.11199E-01,1.600E-03
9.11239E-01,1.600E-03
9.11279E-01,3.200E-03
9.11319E-01,1.600E-03
9.11359E-01,2.400E-03
9.11399E-01,2.400E-03
9.11440E-01,1.600E-03
9.11480E-01,3.200E-03
9.11520E-01,4.000E-03
9.11560E-01,1.600E-03
9.11600E-01,3.200E-03
9.11640E-01,3.200E-03
9.11680E-01,4.000E-03
9.11720E-01,2.400E-03
9.11760E-01,3.200E-03
9.11800E-01,1.600E-03
9.11840E-01,3.200E-03
9.11880E-01,3.200E-03
9.11920E-01,1.600E-03
9.11960E-01,1.600E-03
9.12000E-01,3.200E-03
9.12040E-01,3.200E-03
9.12080E-01,2.400E-03
9.12120E-01,1.600E-03
9.12160E-01,2.400E-03
9.12200E-01,3.200E-03
9.12240E-01,2.400E-03
9.12280E-01,2.400E-03
9.12320E-01,2.400E-03
9.12360E-01,2.400E-03
9.12400E-01,3.200E-03
9.12440E-01,2.400E-03
9.12480E-01,2.400E-03
9.12520E-01,3.200E-03
9.12560E-01,2.400E-03
9.12600E-01,2.400E-03
9.12640E-01,3.200E-03
9.12680E-01,2.400E-03
9.12720E-01,3.200E-03
9.12760E-01,2.400E-03
9.12800E-01,2.400E-03
9.12840E-01,2.400E-03
9.12880E-01,2.400E-03
9.12920E-01,1.600E-03
9.12960E-01,2.400E-03
9.13000E-01,2.400E-03
9.13040E-01,2.400E-03
9.13080E-01,2.400E-03
9.13120E-01,3.200E-03
9.13160E-01,2.400E-03
9.13200E-01,2.400E-03
9.13240E-01,1.600E-03
9.13280E-01,3.200E-03
9.13320E-01,3.200E-03
9.13360E-01,2.400E-03
9.13400E-01,2.400E-03
9.13441E-01,1.600E-03
9.13481E-01,2.400E-03
9.13521E-01,2.400E-03
9.13561E-01,2.400E-03
9.13601E-01,2.400E-03
9.13641E-01,2.400E-03
9.13681E-01,3.200E-03
9.13721E-01,2.400E-03
9.13761E-01,1.600E-03
9.13801E-01,2.400E-03
9.13841E-01,3.200E-03
9.13881E-01,2.400E-03
9.13921E-01,2.400E-03
9.13961E-01,4.000E-03
9.14001E-01,2.400E-03
9.14041E-01,4.000E-03
9.14081E-01,2.400E-03
9.14121E-01,3.200E-03
9.14161E-01,2.400E-03
9.14201E-01,4.000E-03
9.14241E-01,3.200E-03
9.14281E-01,3.200E-03
9.14321E-01,2.400E-03
9.14361E-01,2.400E-03
9.14401E-01,2.400E-03
9.14441E-01,2.400E-03
9.14481E-01,2.400E-03
9.14521E-01,2.400E-03
9.14561E-01,3.200E-03
9.14601E-01,4.000E-03
9.14641E-01,2.400E-03
9.14681E-01,3.200E-03
9.14721E-01,2.400E-03
9.14761E-01,1.600E-03
9.14801E-01,3.200E-03
9.14841E-01,2.400E-03
9.14881E-01,2.400E-03
9.14921E-01,2.400E-03
9.14961E-01,2.400E-03
9.15001E-01,1.600E-03
9.15041E-01,4.000E-03
9.15081E-01,2.400E-03
9.15121E-01,2.400E-03
9.15161E-01,3.200E-03
9.15201E-01,3.200E-03
9.15241E-01,1.600E-03
9.15281E-01,1.600E-03
9.15321E-01,3.200E-03
9.15361E-01,8.000E-04
9.15401E-01,2.400E-03
9.15442E-01,1.600E-03
9.15482E-01,1.600E-03
9.15522E-01,2.400E-03
9.15562E-01,1.600E-03
9.15602E-01,1.600E-03
9.15642E-01,2.400E-03
9.15682E-01,2.400E-03
9.15722E-01,1.600E-03
9.15762E-01,8.000E-04
9.15802E-01,2.400E-03
9.15842E-01,1.600E-03
9.15882E-01,1.600E-03
9.15922E-01,8.000E-04
9.15962E-01,2.400E-03
9.16002E-01,2.400E-03
9.16042E-01,2.400E-03
9.16082E-01,2.400E-03
9.16122E-01,3.200E-03
9.16162E-01,2.400E-03
9.16202E-01,1.600E-03
9.16242E-01,3.200E-03
9.16282E-01,8.000E-04
9.16322E-01,2.400E-03
9.16362E-01,2.400E-03
9.16402E-01,2.400E-03
9.16442E-01,3.200E-03
9.16482E-01,2.400E-03
9.16522E-01,2.400E-03
9.16562E-01,3.200E-03
9.16602E-01,1.600E-03
9.16642E-01,8.000E-04
9.16682E-01,8.000E-04
9.16722E-01,1.600E-03
9.16762E-01,1.600E-03
9.16802E-01,2.400E-03
9.16842E-01,1.600E-03
9.16882E-01,2.400E-03
9.16922E-01,1.600E-03
9.16962E-01,1.600E-03
9.17002E-01,1.600E-03
9.17042E-01,2.400E-03
9.17082E-01,3.200E-03
9.17122E-01,1.600E-03
9.17162E-01,2.400E-03
9.17202E-01,2.400E-03
9.17242E-01,1.600E-03
9.17282E-01,2.400E-03
9.17322E-01,1.600E-03
9.17362E-01,2.400E-03
9.17402E-01,1.600E-03
9.17443E-01,1.600E-03
9.17483E-01,1.600E-03
9.17523E-01,3.200E-03
9.17563E-01,2.400E-03
9.17603E-01,1.600E-03
9.17643E-01,8.000E-04
9.17683E-01,1.600E-03
9.17723E-01,8.000E-04
9.17763E-01,2.400E-03
9.17803E-01,1.600E-03
9.17843E-01,1.600E-03
9.17883E-01,2.400E-03
9.17923E-01,2.400E-03
9.17963E-01,1.600E-03
9.18003E-01,3.200E-03
9.18043E-01,1.600E-03
9.18083E-01,2.400E-03
9.18123E-01,2.400E-03
9.18163E-01,2.400E-03
9.18203E-01,1.600E-03
9.18243E-01,2.400E-03
9.18283E-01,1.600E-03
9.18323E-01,1.600E-03
9.18363E-01,2.400E-03
9.18403E-01,3.200E-03
9.18443E-01,2.400E-03
9.18483E-01,3.200E-03
9.18523E-01,1.600E-03
9.18563E-01,2.400E-03
9.18603E-01,2.400E-03
9.18643E-01,2.400E-03
9.18683E-01,2.400E-03
9.18723E-01,2.400E-03
9.18763E-01,1.600E-03
9.18803E-01,2.400E-03
9.18843E-01,2.400E-03
9.18883E-01,1.600E-03
9.18923E-01,2.400E-03
9.18963E-01,2.400E-03
9.19003E-01,1.600E-03
9.19043E-01,2.400E-03
9.19083E-01,2.400E-03
9.19123E-01,2.400E-03
9.19163E-01,2.400E-03
9.19203E-01,2.400E-03
9.19243E-01,1.600E-03
9.19283E-01,1.600E-03
9.19323E-01,1.600E-03
9.19363E-01,2.400E-03
9.19403E-01,1.600E-03
9.19444E-01,8.000E-04
9.19484E-01,8.000E-04
9.19524E-01,8.000E-04
9.19564E-01,2.400E-03
9.19604E-01,2.400E-03
9.19644E-01,1.600E-03
9.19684E-01,1.600E-03
9.19724E-01,2.400E-03
9.19764E-01,1.600E-03
9.19804E-01,1.600E-03
9.19844E-01,2.400E-03
9.19884E-01,2.400E-03
9.19924E-01,8.000E-04
9.19964E-01,1.600E-03
9.20004E-01,2.400E-03
9.20044E-01,1.600E-03
9.20084E-01,1.600E-03
9.20124E-01,2.400E-03
9.20164E-01,2.400E-03
9.20204E-01,2.400E-03
9.20244E-01,1.600E-03
9.20284E-01,1.600E-03
9.20324E-01,2.400E-03
9.20364E-01,2.400E-03
9.20404E-01,1.600E-03
9.20444E-01,1.600E-03
9.20484E-01,1.600E-03
9.20524E-01,1.600E-03
9.20564E-01,1.600E-03
9.20604E-01,1.600E-03
9.20644E-01,2.400E-03
9.20684E-01,2.400E-03
9.20724E-01,1.600E-03
9.20764E-01,1.600E-03
9.20804E-01,3.200E-03
9.20844E-01,1.600E-03
9.20884E-01,2.400E-03
9.20924E-01,2.400E-03
9.20964E-01,2.400E-03
9.21004E-01,2.400E-03
9.21044E-01,1.600E-03
9.21084E-01,2.400E-03
9.21124E-01,1.600E-03
9.21164E-01,3.200E-03
9.21204E-01,2.400E-03
9.21244E-01,2.400E-03
9.21284E-01,8.000E-04
9.21324E-01,1.600E-03
9.21364E-01,1.600E-03
9.21404E-01,3.200E-03
9.21445E-01,1.600E-03
9.21485E-01,2.400E-03
9.21525E-01,3.200E-03
9.21565E-01,2.400E-03
9.21605E-01,2.400E-03
9.21645E-01,1.600E-03
9.21685E-01,2.400E-03
9.21725E-01,3.200E-03
9.21765E-01,2.400E-03
9.21805E-01,8.000E-04
9.21845E-01,1.600E-03
9.21885E-01,3.200E-03
9.21925E-01,2.400E-03
9.21965E-01,2.400E-03
9.22005E-01,1.600E-03
9.22045E-01,2.400E-03
9.22085E-01,2.400E-03
9.22125E-01,2.400E-03
9.22165E-01,3.200E-03
9.22205E-01,2.400E-03
9.22245E-01,3.200E-03
9.22285E-01,2.400E-03
9.22325E-01,8.000E-04
9.22365E-01,2.400E-03
9.22405E-01,4.000E-03
9.22445E-01,2.400E-03
9.22485E-01,2.400E-03
9.22525E-01,2.400E-03
9.22565E-01,2.400E-03
9.22605E-01,3.200E-03
9.22645E-01,2.400E-03
9.22685E-01,2.400E-03
9.22725E-01,3.200E-03
9.22765E-01,2.400E-03
9.22805E-01,1.600E-03
9.22845E-01,3.200E-03
9.22885E-01,2.400E-03
9.22925E-01,2.400E-03
9.22965E-01,2.400E-03
9.23005E-01,2.400E-03
9.23045E-01,3.200E-03
9.23085E-01,1.600E-03
9.23125E-01,1.600E-03
9.23165E-01,3.200E-03
9.23205E-01,2.400E-03
9.23245E-01,4.000E-03
9.23285E-01,1.600E-03
9.23325E-01,3.200E-03
9.23365E-01,4.000E-03
9.23405E-01,3.200E-03
9.23446E-01,2.400E-03
9.23486E-01,3.200E-03
9.23526E-01,2.400E-03
9.23566E-01,2.400E-03
9.23606E-01,1.600E-03
9.23646E-01,2.400E-03
9.23686E-01,2.400E-03
9.23726E-01,3.200E-03
9.23766E-01,3.200E-03
9.23806E-01,8.000E-04
9.23846E-01,3.200E-03
9.23886E-01,2.400E-03
9.23926E-01,3.200E-03
9.23966E-01,2.400E-03
9.24006E-01,2.400E-03
9.24046E-01,2.400E-03
9.24086E-01,3.200E-03
9.24126E-01,3.200E-03
9.24166E-01,8.000E-04
9.24206E-01,2.400E-03
9.24246E-01,3.200E-03
9.24286E-01,2.400E-03
9.24326E-01,2.400E-03
9.24366E-01,2.400E-03
9.24406E-01,2.400E-03
9.24446E-01,2.400E-03
9.24486E-01,2.400E-03
9.24526E-01,1.600E-03
9.24566E-01,2.400E-03
9.24606E-01,2.400E-03
9.24646E-01,2.400E-03
9.24686E-01,2.400E-03
9.24726E-01,4.000E-03
9.24766E-01,2.400E-03
9.24806E-01,2.400E-03
9.24846E-01,8.000E-04
9.24886E-01,2.400E-03
9.24926E-01,2.400E-03
9.24966E-01,8.000E-04
9.25006E-01,1.600E-03
9.25046E-01,8.000E-04
9.25086E-01,3.200E-03
9.25126E-01,2.400E-03
9.25166E-01,2.400E-03
9.25206E-01,3.200E-03
9.25246E-01,1.600E-03
9.25286E-01,1.600E-03
9.25326E-01,2.400E-03
9.25366E-01,1.600E-03
9.25406E-01,2.400E-03
9.25447E-01,1.600E-03
9.25487E-01,3.200E-03
9.25527E-01,2.400E-03
9.25567E-01,2.400E-03
9.25607E-01,2.400E-03
9.25647E-01,2.400E-03
9.25687E-01,1.600E-03
9.25727E-01,1.600E-03
9.25767E-01,1.600E-03
9.25807E-01,3.200E-03
9.25847E-01,2.400E-03
9.25887E-01,8.000E-04
9.25927E-01,2.400E-03
9.25967E-01,1.600E-03
9.26007E-01,1.600E-03
9.26047E-01,1.600E-03
9.26087E-01,1.600E-03
9.26127E-01,2.400E-03
9.26167E-01,2.400E-03
9.26207E-01,3.200E-03
9.26247E-01,2.400E-03
9.26287E-01,1.600E-03
9.26327E-01,2.400E-03
9.26367E-01,2.400E-03
9.26407E-01,2.400E-03
9.26447E-01,1.600E-03
9.26487E-01,1.600E-03
9.26527E-01,2.400E-03
9.26567E-01,8.000E-04
9.26607E-01,1.600E-03
9.26647E-01,2.400E-03
9.26687E-01,1.600E-03
9.26727E-01,2.400E-03
9.26767E-01,-1.310E-18
9.26807E-01,8.000E-04
9.26847E-01,2.400E-03
9.26887E-01,8.000E-04
9.26927E-01,8.000E-04
9.26967E-01,1.600E-03
9.27007E-01,2.400E-03
9.27047E-01,8.000E-04
9.27087E-01,1.600E-03
9.27127E-01,1.600E-03
9.27167E-01,1.600E-03
9.27207E-01,1.600E-03
9.27247E-01,1.600E-03
9.27287E-01,2.400E-03
9.27327E-01,1.600E-03
9.27367E-01,2.400E-03
9.27407E-01,2.400E-03
9.27448E-01,1.600E-03
9.27488E-01,1.600E-03
9.27528E-01,2.400E-03
9.27568E-01,1.600E-03
9.27608E-01,1.600E-03
9.27648E-01,1.600E-03
9.27688E-01,2.400E-03
9.27728E-01,1.600E-03
9.27768E-01,8.000E-04
9.27808E-01,2.400E-03
9.27848E-01,2.400E-03
9.27888E-01,3.200E-03
9.27928E-01,3.200E-03
9.27968E-01,8.000E-04
9.28008E-01,1.600E-03
9.28048E-01,2.400E-03
9.28088E-01,1.600E-03
9.28128E-01,1.600E-03
9.28168E-01,1.600E-03
9.28208E-01,1.600E-03
9.28248E-01,2.400E-03
9.28288E-01,2.400E-03
9.28328E-01,1.600E-03
9.28368E-01,2.400E-03
9.28408E-01,1.600E-03
9.28448E-01,8.000E-04
9.28488E-01,1.600E-03
9.28528E-01,8.000E-04
9.28568E-01,8.000E-04
9.28608E-01,1.600E-03
9.28648E-01,2.400E-03
9.28688E-01,3.200E-03
9.28728E-01,1.600E-03
9.28768E-01,1.600E-03
9.28808E-01,2.400E-03
9.28848E-01,1.600E-03
9.28888E-01,2.400E-03
9.28928E-01,1.600E-03
9.28968E-01,1.600E-03
9.29008E-01,8.000E-04
9.29048E-01,1.600E-03
9.29088E-01,8.000E-04
9.29128E-01,1.600E-03
9.29168E-01,1.600E-03
9.29208E-01,2.400E-03
9.29248E-01,8.000E-04
9.29288E-01,1.600E-03
9.29328E-01,1.600E-03
9.29368E-01,2.400E-03
9.29408E-01,1.600E-03
9.29449E-01,1.600E-03
9.29489E-01,-1.310E-18
9.29529E-01,2.400E-03
9.29569E-01,2.400E-03
9.29609E-01,2.400E-03
9.29649E-01,2.400E-03
9.29689E-01,8.000E-04
9.29729E-01,1.600E-03
9.29769E-01,2.400E-03
9.29809E-01,1.600E-03
9.29849E-01,2.400E-03
9.29889E-01,1.600E-03
9.29929E-01,8.000E-04
9.29969E-01,1.600E-03
9.30009E-01,8.000E-04
9.30049E-01,2.400E-03
9.30089E-01,8.000E-04
9.30129E-01,1.600E-03
9.30169E-01,2.400E-03
9.30209E-01,1.600E-03
9.30249E-01,2.400E-03
9.30289E-01,2.400E-03
9.30329E-01,1.600E-03
9.30369E-01,2.400E-03
9.30409E-01,1.600E-03
9.30449E-01,1.600E-03
9.30489E-01,1.600E-03
9.30529E-01,1.600E-03
9.30569E-01,1.600E-03
9.30609E-01,2.400E-03
9.30649E-01,1.600E-03
9.30689E-01,1.600E-03
9.30729E-01,1.600E-03
9.30769E-01,2.400E-03
9.30809E-01,2.400E-03
9.30849E-01,1.600E-03
9.30889E-01,8.000E-04
9.30929E-01,2.400E-03
9.30969E-01,3.200E-03
9.31009E-01,1.600E-03
9.31049E-01,1.600E-03
9.31089E-01,2.400E-03
9.31129E-01,1.600E-03
9.31169E-01,2.400E-03
9.31209E-01,8.000E-04
9.31249E-01,2.400E-03
9.31289E-01,1.600E-03
9.31329E-01,2.400E-03
9.31369E-01,2.400E-03
9.31409E-01,8.000E-04
9.31450E-01,2.400E-03
9.31490E-01,8.000E-04
9.31530E-01,1.600E-03
9.31570E-01,2.400E-03
9.31610E-01,2.400E-03
9.31650E-01,2.400E-03
9.31690E-01,2.400E-03
9.31730E-01,8.000E-04
9.31770E-01,2.400E-03
9.31810E-01,2.400E-03
9.31850E-01,3.200E-03
9.31890E-01,3.200E-03
9.31930E-01,1.600E-03
9.31970E-01,2.400E-03
9.32010E-01,2.400E-03
9.32050E-01,1.600E-03
9.32090E-01,2.400E-03
9.32130E-01,1.600E-03
9.32170E-01,8.000E-04
9.32210E-01,3.200E-03
9.32250E-01,4.000E-03
9.32290E-01,2.400E-03
9.32330E-01,1.600E-03
9.32370E-01,2.400E-03
9.32410E-01,2.400E-03
9.32450E-01,2.400E-03
9.32490E-01,1.600E-03
9.32530E-01,3.200E-03
9.32570E-01,1.600E-03
9.32610E-01,2.400E-03
9.32650E-01,1.600E-03
9.32690E-01,2.400E-03
9.32730E-01,2.400E-03
9.32770E-01,2.400E-03
9.32810E-01,3.200E-03
9.32850E-01,3.200E-03
9.32890E-01,3.200E-03
9.32930E-01,2.400E-03
9.32970E-01,2.400E-03
9.33010E-01,2.400E-03
9.33050E-01,2.400E-03
9.33090E-01,1.600E-03
9.33130E-01,2.400E-03
9.33170E-01,2.400E-03
9.33210E-01,1.600E-03
9.33250E-01,2.400E-03
9.33290E-01,3.200E-03
9.33330E-01,2.400E-03
9.33370E-01,2.400E-03
9.33410E-01,2.400E-03
9.33451E-01,8.000E-04
9.33491E-01,2.400E-03
9.33531E-01,2.400E-03
9.33571E-01,2.400E-03
9.33611E-01,3.200E-03
9.33651E-01,3.200E-03
9.33691E-01,2.400E-03
9.33731E-01,1.600E-03
9.33771E-01,3.200E-03
9.33811E-01,8.000E-04
9.33851E-01,2.400E-03
9.33891E-01,2.400E-03
9.33931E-01,1.600E-03
9.33971E-01,1.600E-03
9.34011E-01,1.600E-03
9.34051E-01,2.400E-03
9.34091E-01,2.400E-03
9.34131E-01,2.400E-03
9.34171E-01,3.200E-03
9.34211E-01,2.400E-03
9.34251E-01,1.600E-03
9.34291E-01,3.200E-03
9.34331E-01,1.600E-03
9.34371E-01,2.400E-03
9.34411E-01,2.400E-03
9.34451E-01,3.200E-03
9.34491E-01,2.400E-03
9.34531E-01,2.400E-03
9.34571E-01,2.400E-03
9.34611E-01,1.600E-03
9.34651E-01,1.600E-03
9.34691E-01,1.600E-03
9.34731E-01,1.600E-03
9.34771E-01,1.600E-03
9.34811E-01,3.200E-03
9.34851E-01,1.600E-03
9.34891E-01,2.400E-03
9.34931E-01,2.400E-03
9.34971E-01,2.400E-03
9.35011E-01,1.600E-03
9.35051E-01,3.200E-03
9.35091E-01,2.400E-03
9.35131E-01,2.400E-03
9.35171E-01,1.600E-03
9.35211E-01,8.000E-04
9.35251E-01,1.600E-03
9.35291E-01,8.000E-04
9.35331E-01,1.600E-03
9.35371E-01,2.400E-03
9.35411E-01,1.600E-03
9.35452E-01,1.600E-03
9.35492E-01,2.400E-03
9.35532E-01,2.400E-03
9.35572E-01,2.400E-03
9.35612E-01,1.600E-03
9.35652E-01,1.600E-03
9.35692E-01,1.600E-03
9.35732E-01,1.600E-03
9.35772E-01,8.000E-04
9.35812E-01,2.400E-03
9.35852E-01,2.400E-03
9.35892E-01,2.400E-03
9.35932E-01,3.200E-03
9.35972E-01,1.600E-03
9.36012E-01,2.400E-03
9.36052E-01,1.600E-03
9.36092E-01,2.400E-03
9.36132E-01,1.600E-03
9.36172E-01,1.600E-03
9.36212E-01,4.000E-03
9.36252E-01,2.400E-03
9.36292E-01,1.600E-03
9.36332E-01,8.000E-04
9.36372E-01,1.600E-03
9.36412E-01,1.600E-03
9.36452E-01,1.600E-03
9.36492E-01,1.600E-03
9.36532E-01,1.600E-03
9.36572E-01,1.600E-03
9.36612E-01,2.400E-03
9.36652E-01,2.400E-03
9.36692E-01,8.000E-04
9.36732E-01,1.600E-03
9.36772E-01,2.400E-03
9.36812E-01,2.400E-03
9.36852E-01,2.400E-03
9.36892E-01,1.600E-03
9.36932E-01,1.600E-03
9.36972E-01,1.600E-03
9.37012E-01,1.600E-03
9.37052E-01,2.400E-03
9.37092E-01,1.600E-03
9.37132E-01,1.600E-03
9.37172E-01,2.400E-03
9.37212E-01,8.000E-04
9.37252E-01,1.600E-03
9.37292E-01,2.400E-03
9.37332E-01,8.000E-04
9.37372E-01,1.600E-03
9.37412E-01,8.000E-04
9.37453E-01,2.400E-03
9.37493E-01,2.400E-03
9.37533E-01,8.000E-04
9.37573E-01,2.400E-03
9.37613E-01,1.600E-03
9.37653E-01,8.000E-04
9.37693E-01,1.600E-03
9.37733E-01,1.600E-03
9.37773E-01,1.600E-03
9.37813E-01,2.400E-03
9.37853E-01,8.000E-04
9.37893E-01,2.400E-03
9.37933E-01,8.000E-04
9.37973E-01,1.600E-03
9.38013E-01,2.400E-03
9.38053E-01,8.000E-04
9.38093E-01,1.600E-03
9.38133E-01,1.600E-03
9.38173E-01,8.000E-04
9.38213E-01,1.600E-03
9.38253E-01,1.600E-03
9.38293E-01,8.000E-04
9.38333E-01,8.000E-04
9.38373E-01,8.000E-04
9.38413E-01,2.400E-03
9.38453E-01,3.200E-03
9.38493E-01,2.400E-03
9.38533E-01,2.400E-03
9.38573E-01,8.000E-04
9.38613E-01,1.600E-03
9.38653E-01,8.000E-04
9.38693E-01,1.600E-03
9.38733E-01,8.000E-04
9.38773E-01,8.000E-04
9.38813E-01,1.600E-03
9.38853E-01,1.600E-03
9.38893E-01,8.000E-04
9.38933E-01,8.000E-04
9.38973E-01,1.600E-03
9.39013E-01,1.600E-03
9.39053E-01,1.600E-03
9.39093E-01,8.000E-04
