[s],CH1[V],CH2[V]
2.93258E-01,3.200E-03,7.400E-01
2.93262E-01,2.400E-03,7.600E-01
2.93266E-01,2.400E-03,7.600E-01
2.93270E-01,2.400E-03,7.800E-01
2.93274E-01,2.400E-03,7.600E-01
2.93278E-01,3.200E-03,7.800E-01
2.93282E-01,3.200E-03,8.000E-01
2.93286E-01,2.400E-03,7.600E-01
2.93290E-01,3.200E-03,7.800E-01
2.93294E-01,2.400E-03,7.800E-01
2.93298E-01,2.400E-03,7.800E-01
2.93302E-01,2.400E-03,7.600E-01
2.93306E-01,3.200E-03,7.600E-01
2.93310E-01,4.000E-03,8.000E-01
2.93314E-01,2.400E-03,8.000E-01
2.93318E-01,1.600E-03,7.800E-01
2.93322E-01,3.200E-03,7.600E-01
2.93326E-01,2.400E-03,7.800E-01
2.93330E-01,2.400E-03,7.600E-01
2.93334E-01,3.200E-03,7.800E-01
2.93338E-01,3.200E-03,7.400E-01
2.93342E-01,3.200E-03,7.800E-01
2.93346E-01,2.400E-03,7.600E-01
2.93350E-01,4.000E-03,7.600E-01
2.93354E-01,2.400E-03,7.400E-01
2.93358E-01,3.200E-03,7.800E-01
2.93362E-01,2.400E-03,7.600E-01
2.93366E-01,4.000E-03,7.400E-01
2.93370E-01,2.400E-03,8.000E-01
2.93374E-01,2.400E-03,7.600E-01
2.93378E-01,2.400E-03,7.600E-01
2.93382E-01,3.200E-03,7.600E-01
2.93386E-01,2.400E-03,8.000E-01
2.93390E-01,2.400E-03,7.400E-01
2.93394E-01,3.200E-03,8.000E-01
2.93398E-01,2.400E-03,7.800E-01
2.93402E-01,2.400E-03,7.600E-01
2.93406E-01,3.200E-03,7.800E-01
2.93410E-01,3.200E-03,7.600E-01
2.93414E-01,3.200E-03,7.800E-01
2.93418E-01,2.400E-03,7.800E-01
2.93422E-01,3.200E-03,7.600E-01
2.93426E-01,3.200E-03,7.800E-01
2.93430E-01,3.200E-03,7.400E-01
2.93434E-01,3.200E-03,7.800E-01
2.93438E-01,4.000E-03,7.800E-01
2.93442E-01,3.200E-03,7.800E-01
2.93446E-01,3.200E-03,7.600E-01
2.93450E-01,3.200E-03,7.600E-01
2.93454E-01,4.000E-03,7.400E-01
2.93458E-01,1.600E-03,7.400E-01
2.93462E-01,4.000E-03,7.600E-01
2.93466E-01,3.200E-03,7.600E-01
2.93470E-01,3.200E-03,7.600E-01
2.93474E-01,3.200E-03,7.800E-01
2.93478E-01,4.000E-03,7.600E-01
2.93482E-01,2.400E-03,7.800E-01
2.93486E-01,3.200E-03,7.800E-01
2.93490E-01,3.200E-03,7.600E-01
2.93494E-01,3.200E-03,7.600E-01
2.93498E-01,2.400E-03,7.800E-01
2.93502E-01,3.200E-03,7.600E-01
2.93506E-01,2.400E-03,7.800E-01
2.93510E-01,4.000E-03,7.400E-01
2.93514E-01,2.400E-03,7.800E-01
2.93518E-01,3.200E-03,7.600E-01
2.93522E-01,2.400E-03,8.000E-01
2.93526E-01,2.400E-03,7.400E-01
2.93530E-01,4.000E-03,7.400E-01
2.93534E-01,3.200E-03,8.000E-01
2.93538E-01,4.000E-03,7.800E-01
2.93542E-01,3.200E-03,7.800E-01
2.93546E-01,2.400E-03,7.600E-01
2.93550E-01,3.200E-03,7.800E-01
2.93554E-01,2.400E-03,7.800E-01
2.93558E-01,3.200E-03,7.800E-01
2.93562E-01,4.000E-03,7.600E-01
2.93566E-01,3.200E-03,8.000E-01
2.93570E-01,1.600E-03,7.800E-01
2.93574E-01,4.000E-03,7.800E-01
2.93578E-01,4.000E-03,7.800E-01
2.93582E-01,2.400E-03,7.800E-01
2.93586E-01,3.200E-03,7.600E-01
2.93590E-01,2.400E-03,7.400E-01
2.93594E-01,2.400E-03,7.600E-01
2.93598E-01,2.400E-03,7.800E-01
2.93602E-01,1.600E-03,7.800E-01
2.93606E-01,3.200E-03,7.800E-01
2.93611E-01,3.200E-03,7.600E-01
2.93615E-01,4.000E-03,7.400E-01
2.93619E-01,3.200E-03,7.600E-01
2.93623E-01,2.400E-03,7.800E-01
2.93627E-01,2.400E-03,7.800E-01
2.93631E-01,2.400E-03,7.600E-01
2.93635E-01,3.200E-03,7.600E-01
2.93639E-01,2.400E-03,7.600E-01
2.93643E-01,4.000E-03,7.800E-01
2.93647E-01,2.400E-03,7.600E-01
2.93651E-01,3.200E-03,7.600E-01
2.93655E-01,2.400E-03,7.800E-01
2.93659E-01,2.400E-03,7.400E-01
2.93663E-01,3.200E-03,7.800E-01
2.93667E-01,3.200E-03,7.800E-01
2.93671E-01,3.200E-03,7.800E-01
2.93675E-01,2.400E-03,7.800E-01
2.93679E-01,1.600E-03,7.800E-01
2.93683E-01,2.400E-03,7.400E-01
2.93687E-01,2.400E-03,7.600E-01
2.93691E-01,4.800E-03,8.000E-01
2.93695E-01,4.000E-03,7.600E-01
2.93699E-01,3.200E-03,7.800E-01
2.93703E-01,2.400E-03,7.800E-01
2.93707E-01,4.000E-03,7.800E-01
2.93711E-01,4.000E-03,7.800E-01
2.93715E-01,2.400E-03,7.400E-01
2.93719E-01,2.400E-03,7.600E-01
2.93723E-01,3.200E-03,7.400E-01
2.93727E-01,2.400E-03,7.800E-01
2.93731E-01,1.600E-03,7.600E-01
2.93735E-01,2.400E-03,7.800E-01
2.93739E-01,3.200E-03,7.800E-01
2.93743E-01,2.400E-03,8.000E-01
2.93747E-01,3.200E-03,7.800E-01
2.93751E-01,1.600E-03,7.800E-01
2.93755E-01,3.200E-03,7.400E-01
2.93759E-01,3.200E-03,8.000E-01
2.93763E-01,3.200E-03,7.600E-01
2.93767E-01,3.200E-03,7.800E-01
2.93771E-01,2.400E-03,7.800E-01
2.93775E-01,4.000E-03,7.800E-01
2.93779E-01,3.200E-03,7.800E-01
2.93783E-01,3.200E-03,7.800E-01
2.93787E-01,3.200E-03,8.000E-01
2.93791E-01,3.200E-03,7.800E-01
2.93795E-01,1.600E-03,7.400E-01
2.93799E-01,4.000E-03,7.600E-01
2.93803E-01,3.200E-03,7.600E-01
2.93807E-01,2.400E-03,7.600E-01
2.93811E-01,4.000E-03,8.000E-01
2.93815E-01,3.200E-03,7.800E-01
2.93819E-01,4.000E-03,7.800E-01
2.93823E-01,4.000E-03,8.000E-01
2.93827E-01,3.200E-03,7.600E-01
2.93831E-01,2.400E-03,7.600E-01
2.93835E-01,3.200E-03,7.800E-01
2.93839E-01,3.200E-03,7.600E-01
2.93843E-01,3.200E-03,7.600E-01
2.93847E-01,3.200E-03,7.400E-01
2.93851E-01,2.400E-03,7.600E-01
2.93855E-01,3.200E-03,8.000E-01
2.93859E-01,2.400E-03,7.800E-01
2.93863E-01,2.400E-03,7.800E-01
2.93867E-01,3.200E-03,8.000E-01
2.93871E-01,2.400E-03,7.600E-01
2.93875E-01,3.200E-03,7.400E-01
2.93879E-01,4.800E-03,7.800E-01
2.93883E-01,3.200E-03,7.600E-01
2.93887E-01,4.000E-03,7.200E-01
2.93891E-01,3.200E-03,8.000E-01
2.93895E-01,3.200E-03,7.800E-01
2.93899E-01,3.200E-03,7.800E-01
2.93903E-01,3.200E-03,7.600E-01
2.93907E-01,2.400E-03,7.600E-01
2.93911E-01,3.200E-03,7.800E-01
2.93915E-01,2.400E-03,8.000E-01
