[s],CH1[V],CH2[V]
-3.2478E-01,4.400E-03,-7.100E-01
-3.2468E-01,2.800E-03,-7.700E-01
-3.2458E-01,4.400E-03,-7.500E-01
-3.2448E-01,3.600E-03,-6.900E-01
-3.2438E-01,5.200E-03,-7.300E-01
-3.2428E-01,2.800E-03,-7.100E-01
-3.2418E-01,4.400E-03,-6.700E-01
-3.2408E-01,3.600E-03,-7.300E-01
-3.2398E-01,3.600E-03,-7.500E-01
-3.2388E-01,2.800E-03,-7.100E-01
-3.2378E-01,2.800E-03,-7.100E-01
-3.2368E-01,4.400E-03,-7.300E-01
-3.2358E-01,5.200E-03,-7.300E-01
-3.2348E-01,3.600E-03,-7.100E-01
-3.2338E-01,3.600E-03,-7.700E-01
-3.2328E-01,4.400E-03,-7.300E-01
-3.2318E-01,3.600E-03,-7.300E-01
-3.2308E-01,3.600E-03,-7.300E-01
-3.2298E-01,2.800E-03,-7.300E-01
-3.2288E-01,5.200E-03,-6.900E-01
-3.2278E-01,3.600E-03,-7.300E-01
-3.2268E-01,3.600E-03,-7.300E-01
-3.2258E-01,3.600E-03,-7.300E-01
-3.2248E-01,4.400E-03,-7.500E-01
-3.2238E-01,4.400E-03,-7.700E-01
-3.2228E-01,4.400E-03,-7.700E-01
-3.2218E-01,3.600E-03,-7.500E-01
-3.2208E-01,2.800E-03,-7.100E-01
-3.2198E-01,3.600E-03,-7.900E-01
-3.2188E-01,2.800E-03,-7.700E-01
-3.2178E-01,3.600E-03,-7.100E-01
-3.2168E-01,5.200E-03,-7.500E-01
-3.2158E-01,4.400E-03,-7.500E-01
-3.2148E-01,4.400E-03,-7.100E-01
-3.2138E-01,3.600E-03,-7.300E-01
-3.2128E-01,4.400E-03,-7.500E-01
-3.2118E-01,3.600E-03,-7.300E-01
-3.2108E-01,4.400E-03,-7.500E-01
-3.2098E-01,4.400E-03,-7.500E-01
-3.2088E-01,4.400E-03,-7.500E-01
-3.2078E-01,4.400E-03,-7.500E-01
-3.2068E-01,3.600E-03,-7.900E-01
-3.2058E-01,4.400E-03,-7.300E-01
-3.2048E-01,5.200E-03,-7.300E-01
-3.2038E-01,4.400E-03,-7.500E-01
-3.2028E-01,4.400E-03,-7.300E-01
-3.2018E-01,3.600E-03,-7.700E-01
-3.2008E-01,4.400E-03,-7.700E-01
-3.1998E-01,5.200E-03,-7.300E-01
-3.1988E-01,4.400E-03,-7.500E-01
-3.1978E-01,5.200E-03,-7.300E-01
-3.1968E-01,3.600E-03,-7.500E-01
-3.1958E-01,3.600E-03,-7.300E-01
-3.1948E-01,3.600E-03,-7.700E-01
-3.1938E-01,3.600E-03,-7.300E-01
-3.1928E-01,3.600E-03,-7.300E-01
-3.1918E-01,3.600E-03,-7.500E-01
-3.1908E-01,4.400E-03,-7.700E-01
-3.1898E-01,4.400E-03,-7.300E-01
-3.1888E-01,4.400E-03,-7.500E-01
-3.1878E-01,4.400E-03,-7.700E-01
-3.1868E-01,3.600E-03,-7.700E-01
