[s],CH1[V],CH2[V]
9.999943E-01,2.000E-03,1.018E+00
9.999967E-01,1.200E-03,9.408E-01
9.999967E-01,2.000E-03,9.792E-01
9.999991E-01,1.200E-03,9.408E-01
9.999991E-01,2.000E-03,1.018E+00
1.000001E+00,1.200E-03,9.408E-01
1.000001E+00,1.600E-03,9.792E-01
1.000004E+00,8.000E-04,9.408E-01
1.000004E+00,2.000E-03,9.792E-01
1.000006E+00,8.000E-04,9.408E-01
1.000006E+00,1.600E-03,1.018E+00
1.000009E+00,1.200E-03,9.408E-01
1.000009E+00,1.600E-03,9.792E-01
1.000011E+00,1.200E-03,9.408E-01
1.000011E+00,1.600E-03,9.792E-01
1.000013E+00,8.000E-04,9.408E-01
1.000013E+00,2.000E-03,1.018E+00
1.000016E+00,4.000E-04,9.408E-01
1.000016E+00,2.000E-03,1.018E+00
1.000018E+00,1.200E-03,9.408E-01
1.000018E+00,2.000E-03,9.792E-01
1.000021E+00,8.000E-04,9.408E-01
1.000021E+00,2.000E-03,9.792E-01
1.000023E+00,8.000E-04,9.408E-01
1.000023E+00,2.000E-03,9.792E-01
1.000025E+00,8.000E-04,9.408E-01
1.000025E+00,1.600E-03,1.018E+00
1.000028E+00,8.000E-04,9.408E-01
1.000028E+00,2.000E-03,9.792E-01
1.000030E+00,4.000E-04,9.408E-01
1.000030E+00,1.600E-03,9.792E-01
1.000033E+00,8.000E-04,9.408E-01
1.000033E+00,2.400E-03,9.792E-01
1.000035E+00,8.000E-04,9.408E-01
1.000035E+00,1.600E-03,9.792E-01
1.000037E+00,8.000E-04,9.408E-01
1.000037E+00,2.400E-03,9.792E-01
1.000040E+00,8.000E-04,9.408E-01
1.000040E+00,2.000E-03,9.792E-01
1.000042E+00,8.000E-04,9.408E-01
1.000042E+00,2.000E-03,1.018E+00
1.000045E+00,8.000E-04,9.024E-01
1.000045E+00,2.000E-03,9.792E-01
1.000047E+00,1.200E-03,9.408E-01
1.000047E+00,2.000E-03,9.792E-01
1.000049E+00,8.000E-04,9.408E-01
1.000049E+00,2.000E-03,9.792E-01
1.000052E+00,8.000E-04,9.408E-01
1.000052E+00,1.600E-03,9.792E-01
1.000054E+00,8.000E-04,9.408E-01
1.000054E+00,2.000E-03,9.792E-01
1.000057E+00,8.000E-04,9.408E-01
1.000057E+00,1.600E-03,1.018E+00
1.000059E+00,8.000E-04,9.408E-01
1.000059E+00,1.600E-03,1.018E+00
1.000061E+00,8.000E-04,9.408E-01
1.000061E+00,2.000E-03,9.792E-01
1.000064E+00,8.000E-04,9.408E-01
1.000064E+00,2.000E-03,9.792E-01
1.000066E+00,8.000E-04,9.408E-01
1.000066E+00,2.000E-03,9.792E-01
1.000069E+00,8.000E-04,9.408E-01
1.000069E+00,2.000E-03,9.792E-01
1.000071E+00,8.000E-04,9.408E-01
1.000071E+00,1.600E-03,9.792E-01
1.000073E+00,4.000E-04,9.408E-01
1.000073E+00,1.600E-03,9.792E-01
1.000076E+00,4.000E-04,9.408E-01
1.000076E+00,2.000E-03,1.018E+00
1.000078E+00,8.000E-04,9.408E-01
1.000078E+00,2.000E-03,9.792E-01
1.000081E+00,8.000E-04,9.024E-01
1.000081E+00,1.600E-03,9.792E-01
1.000083E+00,8.000E-04,9.408E-01
1.000083E+00,2.000E-03,9.792E-01
1.000085E+00,4.000E-04,9.408E-01
1.000085E+00,2.000E-03,9.792E-01
1.000088E+00,8.000E-04,9.408E-01
1.000088E+00,1.600E-03,1.018E+00
